PdId,IncidntNum,Incident Code,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,location,SF Find Neighborhoods 2 2,Current Police Districts 2 2,Current Supervisor Districts 2 2,Analysis Neighborhoods 2 2,DELETE - Fire Prevention Districts 2 2,DELETE - Police Districts 2 2,DELETE - Supervisor Districts 2 2,DELETE - Zip Codes 2 2,DELETE - Neighborhoods 2 2,DELETE - 2017 Fix It Zones 2 2,Civic Center Harm Reduction Project Boundary 2 2,Fix It Zones as of 2017-11-06  2 2,DELETE - HSOC Zones 2 2,Fix It Zones as of 2018-02-07 2 2,"CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2",Central Market/Tenderloin Boundary 2 2,Central Market/Tenderloin Boundary Polygon - Updated 2 2,HSOC Zones as of 2018-06-05 2 2,OWED Public Spaces 2 2,Neighborhoods 2
17105431875000,171054318,75000,MISSING PERSON,FOUND PERSON,Thursday,12/28/2017,15:00,TENDERLOIN,UNFOUNDED,300 Block of EDDY ST,-122.4129305220591,37.783834437414136,POINT (-122.4129305220591 37.78383443741414),20,5,10,36,7,10,9,28852,36,17,1,18,,18,6,2,1,1,,,20
16016777007023,160167770,07023,VEHICLE THEFT,STOLEN MOTORCYCLE,Thursday,02/25/2016,17:30,MISSION,,800 Block of POTRERO AV,-122.40700119831503,37.75854090466289,POINT (-122.40700119831503 37.75854090466289),53,3,2,20,10,4,7,28859,19,,,,3,,,2,,,3,,53
17095031106304,170950311,06304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,11/20/2017,17:00,NORTHERN,,2100 Block of WEBSTER ST,-122.43240645526815,37.79049919406427,POINT (-122.43240645526815 37.79049919406427),102,4,6,30,13,9,1,29490,27,,,,,,,1,,,,,102
16084857275000,160848572,75000,MISSING PERSON,FOUND PERSON,Saturday,10/15/2016,19:00,RICHMOND,UNFOUNDED,400 Block of 23RD AV,-122.48245182357607,37.77921082828908,POINT (-122.48245182357607 37.77921082828908),8,8,4,29,11,6,2,55,26,,,,,,,1,,,,,8
16056225516110,160562255,16110,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Tuesday,07/12/2016,10:11,TENDERLOIN,"ARREST, BOOKED",100 Block of HYDE ST,-122.41566966144342,37.78211984889314,POINT (-122.41566966144342 37.78211984889314),20,5,10,36,7,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,20
17612395228150,176123952,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,05/11/2017,17:45,MISSION,,200 Block of CHATTANOOGA ST,-122.42647297656144,37.7525462209028,POINT (-122.42647297656144 37.7525462209028),52,3,5,22,2,4,5,28862,22,,,,,,,1,,,,,52
16624647306372,166246473,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,09/29/2016,10:00,NORTHERN,,0 Block of BOYNTON CT,-122.42995280323709,37.76734696691472,POINT (-122.42995280323709 37.76734696691472),28,7,5,5,7,9,5,28862,3,18,,20,,20,,1,,,5,,28
17630931206372,176309312,06372,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,09/22/2017,21:30,CENTRAL,,400 Block of GEARY ST,-122.41069965763408,37.78698818853082,POINT (-122.41069965763408 37.78698818853082),20,6,3,36,5,1,10,28852,36,,,,,,5,2,1,1,,,20
17040928309110,170409283,09110,FRAUD,"FORGERY, CREDIT CARD",Thursday,05/18/2017,19:01,CENTRAL,"ARREST, BOOKED",800 Block of GEARY ST,-122.41727334493899,37.78614939475943,POINT (-122.41727334493899 37.78614939475943),20,6,10,36,13,1,9,28858,36,,,,,,,2,1,1,,,20
16613402206244,166134022,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,06/12/2016,20:40,CENTRAL,,TAYLOR ST / NORTHPOINT ST,-122.41543547309443,37.80634188918135,POINT (-122.41543547309443 37.80634188918135),99,6,3,23,5,1,10,308,23,,,,,,2,2,,,,,99
16627306206224,166273062,06224,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,11/20/2016,20:00,CENTRAL,,500 Block of THE EMBARCADERONORTH ST,-122.3985869341032,37.799989307750394,POINT (-122.3985869341032 37.799989307750394),77,6,3,8,3,1,10,28860,6,,,,,,,1,,,,,77
16060117671000,160601176,71000,NON-CRIMINAL,LOST PROPERTY,Tuesday,07/26/2016,00:30,NORTHERN,,1300 Block of FILLMORE ST,-122.43235564136246,37.78190654767414,POINT (-122.43235564136246 37.78190654767414),97,4,11,39,15,9,11,29490,41,,,,,,,2,,,,,97
17089114127068,170891141,27068,FRAUD,FALSE REPORT OF EMERGENCY,Tuesday,10/31/2017,20:30,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371042,37.76422056037451,POINT (-122.41965834371042 37.76422056037451),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,,53
17600674006244,176006740,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/05/2017,21:00,BAYVIEW,,20TH ST / 3RD ST,-122.38855941132846,37.76049292436165,POINT (-122.38855941132846 37.76049292436165),55,2,9,26,10,3,8,28856,29,20,,22,,22,14,1,,,,,55
16063217127130,160632171,27130,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Friday,08/05/2016,19:54,CENTRAL,"ARREST, BOOKED",LARKIN ST / BUSH ST,-122.41865829482943,37.78890983994209,POINT (-122.41865829482943 37.78890983994209),50,6,3,21,13,9,10,28858,21,,,,,,,1,,,,,50
17614754828150,176147548,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,06/01/2017,14:33,SOUTHERN,,0 Block of MCCOPPIN ST,-122.42071592267087,37.7716486342058,POINT (-122.42071592267087 37.7716486342058),32,1,10,20,8,2,9,28853,19,,1,,,,,2,,,,,32
17006968306244,170069683,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/25/2017,16:00,SOUTHERN,,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
17071220219022,170712202,19022,DISORDERLY CONDUCT,DISTURBING THE PEACE,Friday,09/01/2017,00:01,TENDERLOIN,,400 Block of EDDY ST,-122.41508872104644,37.783671956437196,POINT (-122.41508872104644 37.783671956437196),20,5,10,36,7,10,9,28858,36,17,1,18,,18,6,2,1,1,,,20
16083113506373,160831135,06373,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,10/12/2016,10:00,INGLESIDE,,0 Block of PHELAN AV,-122.45228966049211,37.725693357570286,POINT (-122.45228966049211 37.725693357570286),95,9,8,41,9,7,4,28861,40,,,,,,13,1,,,,,95
16047163406111,160471634,06111,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,06/10/2016,07:00,NORTHERN,,500 Block of HAYES ST,-122.42539432272238,37.77651956216786,POINT (-122.42539432272238 37.77651956216786),22,4,11,9,7,9,11,28852,10,,,,,,,1,,,,,22
16015864407021,160158644,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,02/22/2016,16:30,RICHMOND,,4TH AV / FULTON ST,-122.46162188149614,37.77389408007961,POINT (-122.46162188149614 37.77389408007961),,8,4,12,11,6,2,29492,8,,,,,,,1,,,,,
16073042406152,160730424,06152,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,09/08/2016,17:20,BAYVIEW,,ARMSTRONG AV / INGALLS ST,-122.38849925158668,37.724100040551214,POINT (-122.38849925158668 37.72410004055122),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
17010752809029,170107528,09029,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Sunday,12/11/2016,11:43,RICHMOND,,600 Block of ARGUELLO BL,-122.45875385219887,37.778667674124044,POINT (-122.45875385219887 37.77866767412405),5,8,4,11,11,6,2,54,11,,,,,,,1,,,,,5
17073145664070,170731456,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,09/06/2017,19:30,SOUTHERN,,300 Block of 11TH ST,-122.41318943001123,37.77127369135759,POINT (-122.41318943001123 37.77127369135759),32,1,10,34,8,2,9,28853,34,,,,,,,2,,,,,32
17063457106113,170634571,06113,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,08/04/2017,16:00,CENTRAL,,KEARNY ST / MARKET ST,-122.40343408674543,37.78764305017998,POINT (-122.40343408674543 37.78764305017998),19,6,3,8,12,2,10,28855,6,10,,12,,12,4,2,,,,35,19
16022001104013,160220011,04013,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,03/16/2016,00:01,SOUTHERN,,200 Block of FOLSOM ST,-122.39234767197831,37.789060355599275,POINT (-122.39234767197831 37.789060355599275),108,1,10,8,6,2,9,28855,6,,,,,,3,1,,,,,108
17626784506244,176267845,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,09/28/2017,16:00,BAYVIEW,,1400 Block of BAY SHORE BL,-122.40157485542011,37.726141664945025,POINT (-122.40157485542011 37.726141664945025),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
16005546016621,160055460,16621,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Wednesday,01/20/2016,11:31,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
16089300006242,160893000,06242,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,11/02/2016,05:00,BAYVIEW,,WHITNEYYOUNG CR / PROGRESS ST,-122.38340851421107,37.73323812092661,POINT (-122.38340851421107 37.73323812092661),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
16027225065010,160272250,65010,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,04/02/2016,16:41,SOUTHERN,"ARREST, BOOKED",10TH ST / BRYANT ST,-122.40973877190581,37.77034820354541,POINT (-122.40973877190581 37.77034820354541),32,1,10,34,8,2,9,28853,34,,,,,,,2,,,,,32
17003385406224,170033854,06224,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,01/13/2017,06:00,NORTHERN,,PINE ST / VANNESS AV,-122.42213951148828,37.78941076334573,POINT (-122.42213951148828 37.78941076334573),100,4,6,39,13,9,1,28858,41,,,,,,10,1,,,,,100
16012697006303,160126970,06303,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,02/12/2016,07:40,TENDERLOIN,,100 Block of LEAVENWORTH ST,-122.41389315595086,37.782346520673045,POINT (-122.41389315595086 37.782346520673045),20,5,10,36,7,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,20
18016992264070,180169922,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,02/28/2018,09:00,TARAVAL,,2300 Block of NORIEGA ST,-122.48880022384306,37.753642259477125,POINT (-122.48880022384306 37.753642259477125),39,10,7,35,1,8,3,56,35,,,,,,,1,,,,,39
17610556806244,176105568,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/29/2017,18:20,SOUTHERN,,MISSION ST / 7TH ST,-122.41093920555171,37.779212259008546,POINT (-122.41093920555171 37.779212259008546),32,1,10,34,8,2,9,28853,34,24,1,6,1,6,7,2,1,1,1,,32
16101606174000,161016061,74000,MISSING PERSON,MISSING ADULT,Wednesday,12/14/2016,10:00,PARK,,1400 Block of GROVE ST,-122.44048310699829,37.77555290168326,POINT (-122.44048310699829 37.77555290168326),24,7,11,9,15,5,11,29492,10,,,,,,,1,,,,,24
17084164112080,170841641,12080,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Saturday,10/14/2017,22:39,BAYVIEW,"ARREST, BOOKED",700 Block of MISSOURI ST,-122.39556536014139,37.75633027490241,POINT (-122.39556536014139 37.75633027490241),54,2,9,26,10,3,8,28856,29,,,,,,,2,,,,,54
16088318612030,160883186,12030,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Sunday,10/30/2016,02:57,MISSION,,500 Block of VALENCIA ST,-122.42187648849193,37.76408889445322,POINT (-122.42187648849193 37.76408889445322),37,3,5,20,8,4,5,28859,19,,,,3,,,2,,,3,,37
16049915306242,160499153,06242,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,06/19/2016,17:15,NORTHERN,,1300 Block of FILLMORE ST,-122.43249230086721,37.78188912938603,POINT (-122.43249230086721 37.78188912938603),97,4,11,39,15,9,11,29490,41,,,,,,,2,,,,,97
17618751606244,176187516,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,07/17/2017,18:55,MISSION,,1800 Block of MISSION ST,-122.41997085985693,37.76745403441758,POINT (-122.41997085985693 37.76745403441758),53,3,2,20,8,4,7,28853,19,12,,14,3,14,,2,,,3,,53
17101268927195,171012689,27195,TRESPASS,TRESPASSING,Friday,12/15/2017,08:19,CENTRAL,"ARREST, BOOKED",CLAY ST / KEARNY ST,-122.40479942495092,37.79445253894807,POINT (-122.40479942495092 37.79445253894807),104,6,3,6,3,1,10,28857,4,5,,5,,5,,2,,,,18,104
18023020051040,180230200,51040,NON-CRIMINAL,AIDED CASE,Wednesday,03/28/2018,10:25,TARAVAL,,9TH AV / IRVING ST,-122.46630966823771,37.76403684773055,POINT (-122.46630966823771 37.76403684773055),109,10,11,14,11,8,11,56,12,2,,2,,2,,1,,,,,109
16054813607021,160548136,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/06/2016,19:45,MISSION,,24TH ST / HOFFMAN AV,-122.44061711785501,37.750901030742206,POINT (-122.44061711785501 37.750901030742206),51,3,5,22,2,4,5,28862,22,,,,,,,1,,,,,51
16093524868020,160935248,68020,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,11/16/2016,12:30,MISSION,,100 Block of LILAC ST,-122.41757648017976,37.74986342403925,POINT (-122.41757648017976 37.74986342403925),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
16620096806244,166200968,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,07/21/2016,22:34,SOUTHERN,,300 Block of 8TH ST,-122.40974174488075,37.77481044057944,POINT (-122.40974174488075 37.77481044057944),32,1,10,34,8,2,9,28853,34,24,,6,,6,,2,,,,,32
16036936864070,160369368,64070,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,05/05/2016,16:00,INGLESIDE,,800 Block of ELLSWORTH ST,-122.41644612404907,37.73291625395369,POINT (-122.41644612404907 37.73291625395369),83,9,2,2,2,7,7,28859,2,,,,,,,1,,,,,83
18028761571000,180287615,71000,NON-CRIMINAL,LOST PROPERTY,Saturday,04/14/2018,21:15,TENDERLOIN,UNFOUNDED,500 Block of OFARRELL ST,-122.41379841586897,37.78562979423735,POINT (-122.41379841586897 37.78562979423736),20,5,10,36,7,10,9,28852,36,,,,,,6,2,1,1,,,20
17074588363010,170745883,63010,WARRANTS,WARRANT ARREST,Tuesday,09/12/2017,15:35,BAYVIEW,"ARREST, BOOKED",400 Block of RHODEISLAND ST,-122.40257121696409,37.764125907520146,POINT (-122.40257121696409 37.764125907520146),54,1,9,26,8,3,8,28856,29,,,,,,,1,,,,,54
16022268106244,160222681,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,03/16/2016,20:00,SOUTHERN,,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
17018698603014,170186986,03014,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,03/06/2017,16:00,TENDERLOIN,"ARREST, BOOKED",200 Block of LEAVENWORTH ST,-122.41408113801357,37.783276726606246,POINT (-122.41408113801357 37.783276726606246),20,5,10,36,7,10,9,28852,36,17,1,18,,18,6,2,1,1,,,20
18035032503441,180350325,03441,ROBBERY,ATTEMPTED ROBBERY CHAIN STORE WITH A GUN,Friday,05/11/2018,02:12,CENTRAL,,100 Block of PINE ST,-122.39917586354,37.792277416294795,POINT (-122.39917586354 37.792277416294795),108,6,3,8,4,1,10,28860,6,,,,,,,2,,,,,108
16017903219057,160179032,19057,ASSAULT,THREATS AGAINST LIFE,Thursday,02/25/2016,00:01,PARK,,EDDY ST / PIERCE ST,-122.43561712805162,37.781009952138064,POINT (-122.43561712805162 37.781009952138064),97,4,11,39,15,5,11,29490,41,,,,,,,2,,,,,97
16024833606304,160248336,06304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,03/21/2016,15:05,NORTHERN,,2100 Block of FILLMORE ST,-122.43400351556929,37.789371885317685,POINT (-122.43400351556929 37.789371885317685),102,4,6,30,13,9,1,29490,27,,,,,,,1,,,,,102
16047051706244,160470517,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,06/09/2016,00:01,SOUTHERN,,ALAMEDA ST / RHODEISLAND ST,-122.40293003223672,37.76864810175337,POINT (-122.40293003223672 37.76864810175337),33,1,9,4,8,2,8,28853,20,,,,,,,1,,,,,33
16061961827195,160619618,27195,TRESPASS,TRESPASSING,Monday,08/01/2016,15:35,INGLESIDE,"ARREST, BOOKED",600 Block of TERESITA BL,-122.44571957593557,37.73640214798706,POINT (-122.44571957593557 37.73640214798706),72,9,8,41,9,7,4,59,40,,,,,,,1,,,,,72
16105520704134,161055207,04134,ASSAULT,BATTERY,Thursday,12/29/2016,01:22,CENTRAL,,600 Block of BUSH ST,-122.40732448612854,37.790288504126444,POINT (-122.40732448612854 37.790288504126444),19,6,3,8,5,1,10,28857,6,,,,,,5,2,,,,,19
17076035807055,170760358,07055,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Saturday,09/16/2017,15:56,RICHMOND,,ANZA ST / ARGUELLO BL,-122.45873374232484,37.779331598573236,POINT (-122.45873374232484 37.779331598573236),5,8,4,11,11,6,2,54,11,,,,,,,1,,,,,5
17087260204134,170872602,04134,ASSAULT,BATTERY,Wednesday,10/25/2017,14:45,MISSION,,2400 Block of FOLSOM ST,-122.41468332073083,37.758077443725156,POINT (-122.41468332073083 37.758077443725156),53,3,2,20,2,4,7,28859,19,13,,15,3,15,,2,,,3,,53
17098807765016,170988077,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,12/06/2017,16:30,RICHMOND,"ARREST, BOOKED",LAKE ST / 14TH AV,-122.47325710507835,37.786286398764105,POINT (-122.47325710507835 37.786286398764105),2,8,4,29,11,6,2,54,26,,,,,,,1,,,,,2
17607965606244,176079656,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,03/18/2017,11:44,CENTRAL,,300 Block of BEACH ST,-122.41482231744281,37.80743145987235,POINT (-122.41482231744281 37.80743145987235),99,6,3,23,3,1,10,308,23,,,,,,2,2,,,,,99
17095360065010,170953600,65010,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,11/23/2017,21:58,RICHMOND,"ARREST, BOOKED",36TH AV / CABRILLO ST,-122.49611442810846,37.77389467061079,POINT (-122.49611442810846 37.77389467061079),8,8,4,29,11,6,2,55,26,,,,,,,1,,,,,8
16020585319090,160205853,19090,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Thursday,03/10/2016,19:35,RICHMOND,"ARREST, BOOKED",700 Block of LA PLAYA ST,-122.5100325259849,37.77417865144756,POINT (-122.5100325259849 37.77417865144756),8,8,4,29,11,6,2,55,26,,,,,,,1,,,,,8
16014912606400,160149126,06400,LARCENY/THEFT,THEFT OF ANIMALS (GENERAL),Friday,02/19/2016,19:00,INGLESIDE,,200 Block of OTTAWA AV,-122.44770562687033,37.71671880006133,POINT (-122.44770562687033 37.71671880006133),66,9,1,28,9,7,6,28861,25,,,,,,,2,,,,,66
17012248564020,170122485,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,02/12/2017,12:44,CENTRAL,,JACKSON ST / GRANT AV,-122.40665710243755,37.79602395759873,POINT (-122.40665710243755 37.79602395759873),104,6,3,6,3,1,10,28857,4,5,,5,,5,,2,,,,,104
18019019330080,180190193,30080,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Tuesday,03/13/2018,07:55,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.41196579522851,37.78491418595622,POINT (-122.41196579522851 37.78491418595622),20,5,10,36,14,10,9,28852,36,17,,18,,18,6,2,1,1,,,20
16629116106224,166291161,06224,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,12/10/2016,18:30,NORTHERN,,TURK ST / VANNESS AV,-122.42064189373343,37.78196082218376,POINT (-122.42064189373343 37.78196082218376),100,4,11,39,7,9,11,28852,41,,1,,1,,8,2,,,1,,100
16054651664020,160546516,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,07/06/2016,13:18,TENDERLOIN,,LEAVENWORTH ST / ELLIS ST,-122.41443315506254,37.78465763292555,POINT (-122.41443315506254 37.78465763292555),20,5,10,36,7,10,9,28852,36,17,,18,,18,6,2,1,1,,,20
17613910306244,176139103,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/28/2017,10:00,SOUTHERN,,4TH ST / BLUXOME ST,-122.39574547298379,37.77769954052116,POINT (-122.39574547298379 37.77769954052116),32,1,10,34,6,2,9,28856,34,,,,,,,2,,,,,32
17068507906152,170685079,06152,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,08/22/2017,17:05,SOUTHERN,"ARREST, BOOKED",1200 Block of MARKET ST,-122.41544875956173,37.778293520129026,POINT (-122.41544875956173 37.778293520129026),21,5,10,36,7,2,9,28852,36,,1,,1,,7,2,1,1,1,35,21
16083685612015,160836856,12015,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Thursday,10/13/2016,23:01,NORTHERN,"ARREST, BOOKED",1900 Block of UNION ST,-122.43183185781379,37.79760994636538,POINT (-122.43183185781379 37.79760994636538),15,4,6,13,13,9,1,57,17,,,,,,,1,,,,,15
16064915427170,160649154,27170,OTHER OFFENSES,RESISTING ARREST,Thursday,08/11/2016,20:40,MISSION,"ARREST, BOOKED",MISSION ST / 23RD ST,-122.41859672745866,37.75383820485006,POINT (-122.41859672745866 37.75383820485006),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
16014034006243,160140340,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,02/15/2016,19:00,TARAVAL,,500 Block of VICENTE ST,-122.47276302436676,37.73938678533853,POINT (-122.47276302436676 37.73938678533853),46,10,8,41,1,8,4,29491,40,,,,,,,1,,,,,46
17090011204170,170900112,04170,ASSAULT,FALSE IMPRISONMENT,Saturday,11/04/2017,02:00,MISSION,"ARREST, BOOKED",200 Block of 13TH ST,-122.4179492178342,37.76972086304567,POINT (-122.4179492178342 37.76972086304567),53,3,2,20,8,4,7,28853,19,,1,,3,,,2,,,3,,53
17067933903014,170679339,03014,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,08/18/2017,21:30,NORTHERN,"ARREST, BOOKED",CEDAR ST / LARKIN ST,-122.41818239767434,37.78656622906645,POINT (-122.41818239767434 37.78656622906645),50,6,10,36,13,9,9,28858,36,,,,,,,2,,,,,50
16081253307021,160812533,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,10/03/2016,21:00,SOUTHERN,,BERRY ST / 7TH ST,-122.40002612048984,37.77051614449031,POINT (-122.40002612048984 37.77051614449031),34,1,9,4,14,2,8,28856,20,,,,,,,1,,,,,34
16046539206244,160465392,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,06/07/2016,19:30,SOUTHERN,,800 Block of BRYANT ST,-122.40340479147905,37.775420706711,POINT (-122.40340479147905 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
18013344464020,180133444,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,02/18/2018,12:15,NORTHERN,,LAGUNA ST / CHESTNUT ST,-122.43131352979474,37.80144341110305,POINT (-122.43131352979474 37.80144341110305),17,4,6,13,13,9,1,57,17,,,,,,,1,,,,,17
16618305728150,166183057,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,08/06/2016,21:00,PARK,,TURK ST / BAKER ST,-122.44205330612257,37.7792422155631,POINT (-122.44205330612257 37.7792422155631),97,7,11,18,15,5,11,29490,16,,,,,,,1,,,,,97
16057651304136,160576513,04136,ASSAULT,BATTERY WITH SERIOUS INJURIES,Sunday,07/17/2016,13:46,CENTRAL,"ARREST, BOOKED",300 Block of THE EMBARCADERONORTH ST,-122.39637443911604,37.7980532528058,POINT (-122.39637443911604 37.7980532528058),77,6,3,8,3,1,10,28860,6,,,,,,,1,,,,,77
17096486765010,170964867,65010,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,11/28/2017,09:08,RICHMOND,"ARREST, BOOKED",CALIFORNIA ST / DIVISADERO ST,-122.44044268403745,37.788067135043406,POINT (-122.44044268403745 37.788067135043406),102,4,6,30,13,6,1,29490,27,,,,,,,1,,,,,102
17098308306243,170983083,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,12/04/2017,20:00,CENTRAL,,800 Block of WASHINGTON ST,-122.40672716771027,37.795056694525876,POINT (-122.40672716771027 37.795056694525876),104,6,3,6,3,1,10,28857,4,5,,5,,5,,2,,,,,104
17069544828160,170695448,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,08/25/2017,22:00,SOUTHERN,,HOWARD ST / BEALE ST,-122.39427843762019,37.789924836161056,POINT (-122.39427843762019 37.789924836161056),32,1,10,8,6,2,9,28855,6,,,,,,3,1,,,,,32
16097141828160,160971418,28160,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,11/29/2016,15:30,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.42695563170949,37.769247063207025,POINT (-122.42695563170949 37.769247063207025),28,3,5,5,7,4,5,28862,3,18,,20,5,20,9,1,,,5,,28
16021559515200,160215595,15200,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,03/14/2016,16:00,INGLESIDE,"ARREST, BOOKED",0 Block of ATHENS ST,-122.42417133088844,37.72721858716207,POINT (-122.42417133088844 37.72721858716207),90,9,1,7,9,7,6,28861,5,,,,,,,1,,,,,90
16043220004014,160432200,04014,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,05/26/2016,22:20,MISSION,"ARREST, BOOKED",24TH ST / POTRERO AV,-122.40633841268497,37.75300428772233,POINT (-122.40633841268497 37.75300428772233),54,3,2,20,10,4,7,28859,19,23,,10,3,10,,1,,,3,,54
17056616205013,170566162,05013,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,07/08/2017,20:00,INGLESIDE,,1700 Block of SUNNYDALE AV,-122.41710798699296,37.71225618275243,POINT (-122.41710798699296 37.712256182752434),74,9,9,40,9,7,8,309,39,14,,16,,16,,2,,,,,74
17625234106244,176252341,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,09/24/2017,22:00,CENTRAL,,MIDWAY ST / FRANCISCO ST,-122.40930249803321,37.80520523443136,POINT (-122.40930249803321 37.80520523443136),99,6,3,23,3,1,10,308,23,,,,,,,2,,,,,99
